fid,confidence,metadata,class,source,reviewed,code,created_by
7219,"5",,4,square,,DIOSAN,kanoa
7220,"5",,4,square,,DIOSAN,kanoa
7221,"5",,4,square,,DIOSAN,kanoa
7222,"5",,4,square,,DIOSAN,kanoa
7223,"5",Mixed,4,square,,DIOSAN,kanoa
7224,"5",Mixed,2,square,,METPOL,kanoa
7225,"5",,2,square,,METPOL,kanoa
7226,"5",,4,square,,DIOSAN,kanoa
7227,"5",,2,square,,METPOL,kanoa
7228,"5",,2,square,,METPOL,kanoa
7229,"5",Mixed,2,square,,METPOL,kanoa
7230,"5",,4,square,,DIOSAN,kanoa
7231,"5",,0,square,,STDDED,kanoa
7232,"5",,4,square,,DIOSAN,kanoa
7233,"5",,4,square,,DIOSAN,kanoa
7234,"5",,0,square,,STDDED,kanoa
7235,"5",,4,square,,DIOSAN,kanoa
7236,"5",,4,square,,DIOSAN,kanoa
7237,"5",,0,square,,FLNDED,kanoa
7238,"5",,2,square,,METPOL,kanoa
7239,"5",,2,square,,METPOL,kanoa
7240,"5",,2,square,,METPOL,kanoa
7241,"5",,2,square,,METPOL,kanoa
7242,"5",,2,square,,METPOL,kanoa
7243,"5",,3,square,,GREROB,kanoa
7244,"5",,2,square,,METPOL,kanoa
7245,"5",,4,square,,DIOSAN,kanoa
7246,"5",,2,square,,METPOL,kanoa
7247,"5",,2,square,,METPOL,kanoa
7248,"5",,4,square,,DIOSAN,kanoa
7249,"5",,4,square,,DIOSAN,kanoa
7250,"5",,2,square,,METPOL,kanoa
7251,"5",,2,square,,METPOL,kanoa
7252,"5",,4,square,,DIOSAN,kanoa
7253,"5",,2,square,,METPOL,kanoa
7254,"5",,2,square,,METPOL,kanoa
7255,"5",,4,square,,DIOSAN,kanoa
7256,"5",Mixed,3,square,,GREROB,kanoa
7257,"5",Mixed,0,square,,STDDED,kanoa
7258,"5",Mixed,4,square,,DIOSAN,kanoa
7259,"5",Mixed,2,square,,METPOL,kanoa
7260,"5",,0,square,,STDDED,kanoa
7261,"5",Mixed,2,square,,METPOL,kanoa
7262,"5",,4,square,,DIOSAN,kanoa
7263,"5",Mixed,2,square,,METPOL,kanoa
7264,"5",,2,square,,METPOL,kanoa
7265,"5",,2,square,,METPOL,kanoa
7266,"5",,4,square,,DIOSAN,kanoa
7267,"5",,3,square,,GREROB,kanoa
7268,"5",,3,square,,GREROB,kanoa
7269,"5",,2,square,,METPOL,kanoa
7270,"5",,3,square,,GREROB,kanoa
7271,"5",,3,square,,GREROB,kanoa
7272,"5",,4,square,,DIOSAN,kanoa
7273,"5",,3,square,,GREROB,kanoa
7274,"5",,2,square,,METPOL,kanoa
7275,"5",,3,square,,GREROB,kanoa
7276,"5",,3,square,,GREROB,kanoa
7277,"5",,2,square,,METPOL,kanoa
7278,"5",,2,square,,METPOL,kanoa
7279,"5",,3,square,,GREROB,kanoa
7280,"5",,0,square,,STDDED,kanoa
7281,"5",,4,square,,DIOSAN,kanoa
7282,"5",,4,square,,DIOSAN,kanoa
7283,"5",,2,square,,METPOL,kanoa
7284,"5",,2,square,,METPOL,kanoa
7285,"5",,4,square,,DIOSAN,kanoa
7286,"5",,4,square,,DIOSAN,kanoa
7287,"5",,3,square,,GREROB,kanoa
7288,"5",,4,square,,DIOSAN,kanoa
7289,"5",,1,square,,JACMIM,kanoa
7290,"5",,1,square,,JACMIM,kanoa
7291,"5",,1,square,,JACMIM,kanoa
7292,"5",,3,square,,GREROB,kanoa
7293,"5",,4,square,,DIOSAN,kanoa
7294,"5",,4,square,,DIOSAN,kanoa
7295,"5",,4,square,,DIOSAN,kanoa
7296,"5",,4,square,,DIOSAN,kanoa
7297,"5",,4,square,,DIOSAN,kanoa
7298,"5",,4,square,,DIOSAN,kanoa
7299,"5",,3,square,,GREROB,kanoa
7300,"5",,4,square,,DIOSAN,kanoa
7301,"5",,4,square,,DIOSAN,kanoa
7302,"5",,2,square,,METPOL,kanoa
7303,"5",,3,square,,GREROB,kanoa
7304,"5",,3,square,,GREROB,kanoa
7305,"5",,0,square,,STDDED,kanoa
7306,"5",,2,square,,METPOL,kanoa
7307,"5",,3,square,,GREROB,kanoa
7308,"5",,3,square,,GREROB,kanoa
7309,"5",,3,square,,GREROB,kanoa
7310,"4",,3,square,,GREROB,kanoa
7311,"5",,0,square,,STDDED,kanoa
7312,"5",,0,square,,STDDED,kanoa
7313,"5",,3,square,,GREROB,kanoa
7314,"5",,3,square,,GREROB,kanoa
7315,"5",,3,square,,GREROB,kanoa
7316,"5",Baby,3,square,,GREROB,kanoa
7317,"5",,3,square,,GREROB,kanoa
7318,"5",,3,square,,GREROB,kanoa
7319,"5",,3,square,,GREROB,kanoa
7320,"5",,3,square,,GREROB,kanoa
7321,"5",Mixed,4,square,,DIOSAN,kanoa
7322,"5",Mixed,4,square,,DIOSAN,kanoa
7323,"5",Mixed,4,square,,DIOSAN,kanoa
7324,"5",,3,square,,GREROB,kanoa
7325,"5",,0,square,,STDDED,kanoa
7326,"4",Mixed,1,square,,PLASAN,kanoa
7327,"5",Mixed,3,square,,GREROB,kanoa
7328,"5",,4,square,,DIOSAN,kanoa
7329,"5",,3,square,,GREROB,kanoa
7330,"5",Mixed,4,square,,DIOSAN,kanoa
7331,"5",,3,square,,GREROB,kanoa
7332,"5",,3,square,,GREROB,kanoa
7333,"5",,2,square,,METPOL,kanoa
7334,"5",,0,square,,STDDED,kanoa
7335,"5",,4,square,,DIOSAN,kanoa
7336,"5",,4,square,,DIOSAN,kanoa
7337,"5",,2,square,,METPOL,kanoa
7338,"5",,2,square,,METPOL,kanoa
7339,"5",,4,square,,DIOSAN,kanoa
7340,"5",,0,square,,STDDED,kanoa
7341,"5",,3,square,,GREROB,kanoa
7342,"5",,3,square,,GREROB,kanoa
7343,"5",,4,square,,DIOSAN,kanoa
7344,"5",Mixed,0,square,,STDDED,kanoa
7345,"5",Mixed,2,square,,METPOL,kanoa
7346,"5",Mixed,3,square,,GREROB,kanoa
7347,"5",Mixed,3,square,,GREROB,kanoa
7348,"5",Mixed,3,square,,GREROB,kanoa
7349,"5",Mixed,0,square,,FLNDED,kanoa
7350,"5",Mixed,3,square,,GREROB,kanoa
7351,"5",Mixed,1,square,,JACMIM,kanoa
7352,"5",Mixed,0,square,,FLNDED,kanoa
7353,"5",Mixed,0,square,,STDDED,kanoa
7354,"5",,3,square,,GREROB,kanoa
7355,"5",,1,square,,JACMIM,kanoa
7356,"5",,1,square,,JACMIM,kanoa
7357,"5",,1,square,,JACMIM,kanoa
7358,"5",,1,square,,JACMIM,kanoa
7359,"5",,4,square,,DIOSAN,kanoa
7360,"5",,3,square,,GREROB,kanoa
7361,"5",,3,square,,GREROB,kanoa
7362,"5",,1,square,,JACMIM,kanoa
7363,"5",,0,square,,STDDED,kanoa
7364,"5",,1,square,,JACMIM,kanoa
7365,"5",,3,square,,GREROB,kanoa
7366,"5",,3,square,,GREROB,kanoa
7367,"5",,3,square,,GREROB,kanoa
7368,"5",,1,square,,JACMIM,kanoa
7369,"5",,3,square,,GREROB,kanoa
7370,"5",,1,square,,JACMIM,kanoa
7371,"5",,3,square,,GREROB,kanoa
7372,"5",,3,square,,GREROB,kanoa
7373,"5",,3,square,,GREROB,kanoa
7374,"5",,1,square,,JACMIM,kanoa
7375,"5",,3,square,,GREROB,kanoa
7376,"5",,3,square,,GREROB,kanoa
7377,"5",,0,square,,STDDED,kanoa
7378,"5",,3,square,,GREROB,kanoa
7379,"5",,3,square,,GREROB,kanoa
7380,"5",,3,square,,GREROB,kanoa
7381,"5",,3,square,,GREROB,kanoa
7382,"5",,3,square,,GREROB,kanoa
7383,"5",,3,square,,GREROB,kanoa
7384,"5",,3,square,,GREROB,kanoa
7385,"5",,3,square,,GREROB,kanoa
7386,"5",,3,square,,GREROB,kanoa
7387,"5",,1,square,,JACMIM,kanoa
7388,"5",,1,square,,JACMIM,kanoa
7389,"5",,1,square,,JACMIM,kanoa
7390,"5",,4,square,,DIOSAN,kanoa
7391,"5",,4,square,,DIOSAN,kanoa
7392,"5",,4,square,,DIOSAN,kanoa
7393,"5",,4,square,,DIOSAN,kanoa
7394,"5",,4,square,,DIOSAN,kanoa
7395,"5",,4,square,,DIOSAN,kanoa
7396,"5",,4,square,,DIOSAN,kanoa
7397,"5",,1,square,,JACMIM,kanoa
7398,"5",,4,square,,DIOSAN,kanoa
7399,"5",,1,square,,JACMIM,kanoa
7400,"5",,4,square,,DIOSAN,kanoa
7401,"5",,0,square,,STDDED,kanoa
7402,"5",,4,square,,DIOSAN,kanoa
7403,"5",,0,square,,STDDED,kanoa
7404,"5",,4,square,,DIOSAN,kanoa
7405,"5",,4,square,,DIOSAN,kanoa
7406,"5",,4,square,,DIOSAN,kanoa
7407,"5",,4,square,,DIOSAN,kanoa
7408,"5",,1,square,,JACMIM,kanoa
7409,"5",,3,square,,GREROB,kanoa
7410,"5",,3,square,,GREROB,kanoa
7411,"5",,3,square,,GREROB,kanoa
7412,"5",,3,square,,GREROB,kanoa
7413,"5",,1,square,,JACMIM,kanoa
7414,"5",,3,square,,GREROB,kanoa
7415,"5",,3,square,,GREROB,kanoa
7416,"5",,4,square,,DIOSAN,kanoa
7417,"5",,4,square,,DIOSAN,kanoa
7418,"5",,4,square,,DIOSAN,kanoa
7419,"5",,4,square,,DIOSAN,kanoa
7420,"5",,4,square,,DIOSAN,kanoa
7421,"5",,4,square,,DIOSAN,kanoa
7422,"5",,4,square,,DIOSAN,kanoa
7423,"5",,3,square,,GREROB,kanoa
7424,"5",,0,square,,STDDED,kanoa
7425,"5",,0,square,,STDDED,kanoa
7426,"5",,3,square,,GREROB,kanoa
7427,"5",,3,square,,GREROB,kanoa
7428,"5",,3,square,,GREROB,kanoa
7429,"5",,3,square,,GREROB,kanoa
7430,"5",,0,square,,STDDED,kanoa
7431,"5",,1,square,,OTHERS,kanoa
7432,"5",,3,square,,GREROB,kanoa
7433,"5",,3,square,,GREROB,kanoa
7434,"5",,0,square,,FLNDED,kanoa
7435,"5",,3,square,,GREROB,kanoa
7436,"5",,3,square,,GREROB,kanoa
7437,"5",,0,square,,STDDED,kanoa
7438,"5",,3,square,,GREROB,kanoa
7439,"5",,0,square,,FLNDED,kanoa
7440,"5",,0,square,,FLNDED,kanoa
7441,"5",,3,square,,GREROB,kanoa
7442,"5",,4,square,,DIOSAN,kanoa
7443,"5",,2,square,,METPOL,kanoa
7444,"5",,4,square,,DIOSAN,kanoa
7445,"5",,0,square,,STDDED,kanoa
7446,"5",,4,square,,DIOSAN,kanoa
7447,"5",,0,square,,UNPRED,kanoa
7448,"5",,1,square,,CHRHAW,kanoa
7449,"5",,4,square,,DIOSAN,kanoa
7450,"5",,3,square,,GREROB,kanoa
7451,"5",,4,square,,DIOSAN,kanoa
7452,"5",,4,square,,DIOSAN,kanoa
7453,"5",,4,square,,DIOSAN,kanoa
7454,"5",,3,square,,GREROB,kanoa
7455,"5",,4,square,,DIOSAN,kanoa
7456,"5",,4,square,,DIOSAN,kanoa
7457,"5",,4,square,,DIOSAN,kanoa
7458,"5",,4,square,,DIOSAN,kanoa
7459,"5",,4,square,,DIOSAN,kanoa
7460,"5",,4,square,,DIOSAN,kanoa
7461,"5",,4,square,,DIOSAN,kanoa
7462,"5",,4,square,,DIOSAN,kanoa
7463,"5",,4,square,,DIOSAN,kanoa
7464,"5",,4,square,,DIOSAN,kanoa
7465,"5",,4,square,,DIOSAN,kanoa
7466,"5",,0,square,,FLNDED,kanoa
7467,"5",,0,square,,FLNDED,kanoa
7468,"5",,4,square,,DIOSAN,kanoa
7469,"5",,4,square,,DIOSAN,kanoa
7470,"5",,4,square,,DIOSAN,kanoa
7471,"5",,4,square,,DIOSAN,kanoa
7472,"5",,4,square,,DIOSAN,kanoa
7473,"5",,4,square,,DIOSAN,kanoa
7474,"5",,4,square,,DIOSAN,kanoa
7475,"5",,4,square,,DIOSAN,kanoa
7476,"5",,4,square,,DIOSAN,kanoa
7477,"5",,4,square,,DIOSAN,kanoa
7478,"5",,4,square,,DIOSAN,kanoa
7479,"5",,4,square,,DIOSAN,kanoa
7480,"5",,2,square,,METPOL,kanoa
7481,"5",,4,square,,DIOSAN,kanoa
7482,"5",,4,square,,DIOSAN,kanoa
7483,"5",,2,square,,METPOL,kanoa
7484,"5",,3,square,,GREROB,kanoa
7485,"5",,2,square,,METPOL,kanoa
7486,"5",,4,square,,DIOSAN,kanoa
7487,"5",,4,square,,DIOSAN,kanoa
7488,"5",,1,square,,JACMIM,kanoa
7489,"5",,1,square,,JACMIM,kanoa
7490,"5",,4,square,,DIOSAN,kanoa
7491,"5",,2,square,,METPOL,kanoa
7492,"5",,4,square,,DIOSAN,kanoa
7493,"5",,4,square,,DIOSAN,kanoa
7494,"5",,0,square,,FLNDED,kanoa
7495,"5",,2,square,,METPOL,kanoa
7496,"5",,1,square,,OTHERS,kanoa
7497,"5",,4,square,,DIOSAN,kanoa
7498,"5",,4,square,,DIOSAN,kanoa
7499,"5",,4,square,,DIOSAN,kanoa
7500,"5",,4,square,,DIOSAN,kanoa
7501,"5",,4,square,,DIOSAN,kanoa
7502,"5",,4,square,,DIOSAN,kanoa
7503,"5",,2,square,,METPOL,kanoa
7504,"5",,4,square,,DIOSAN,kanoa
7505,"5",,4,square,,DIOSAN,kanoa
7506,"5",,0,square,,UNPRED,kanoa
7507,"5",,4,square,,DIOSAN,kanoa
7508,"5",,4,square,,DIOSAN,kanoa
7509,"5",,2,square,,METPOL,kanoa
7510,"5",,4,square,,DIOSAN,kanoa
7511,"5",,0,square,,UNPRED,kanoa
7512,"5",,0,square,,UNPRED,kanoa
7513,"5",,2,square,,METPOL,kanoa
7514,"5",,4,square,,DIOSAN,kanoa
7515,"5",,0,square,,STDDED,kanoa
7516,"5",,0,square,,STDDED,kanoa
7517,"5",,4,square,,DIOSAN,kanoa
7518,"5",,4,square,,DIOSAN,kanoa
7519,"5",,2,square,,METPOL,kanoa
7520,"5",,2,square,,METPOL,kanoa
7521,"5",,2,square,,METPOL,kanoa
7522,"5",,2,square,,METPOL,kanoa
7523,"5",,2,square,,METPOL,kanoa
7524,"5",,2,square,,METPOL,kanoa
7525,"5",,4,square,,DIOSAN,kanoa
7526,"5",,4,square,,DIOSAN,kanoa
7527,"5",,4,square,,DIOSAN,kanoa
7528,"5",,4,square,,DIOSAN,kanoa
7529,"5",,0,square,,FLNDED,kanoa
7530,"5",,0,square,,FLNDED,kanoa
7531,"5",,0,square,,FLNDED,kanoa
7532,"5",,4,square,,DIOSAN,kanoa
7533,"5",,4,square,,DIOSAN,kanoa
7534,"5",,3,square,,GREROB,kanoa
7535,"5",,4,square,,DIOSAN,kanoa
7536,"5",,3,square,,GREROB,kanoa
7537,"5",,3,square,,GREROB,kanoa
7538,"5",,4,square,,DIOSAN,kanoa
7539,"5",,4,square,,DIOSAN,kanoa
7540,"5",,4,square,,DIOSAN,kanoa
7541,"5",,4,square,,DIOSAN,kanoa
7542,"5",,4,square,,DIOSAN,kanoa
7543,"5",,4,square,,DIOSAN,kanoa
7544,"5",,4,square,,DIOSAN,kanoa
7545,"5",,4,square,,DIOSAN,kanoa
7546,"5",,0,square,,STDDED,kanoa
7547,"5",,4,square,,DIOSAN,kanoa
7548,"5",,3,square,,GREROB,kanoa
7549,"5",,0,square,,FLNDED,kanoa
7550,"5",,3,square,,GREROB,kanoa
7551,"5",,4,square,,DIOSAN,kanoa
7552,"5",,3,square,,GREROB,kanoa
7553,"5",,3,square,,GREROB,kanoa
7554,"5",,3,square,,GREROB,kanoa
7555,"5",,3,square,,GREROB,kanoa
7556,"5",,3,square,,GREROB,kanoa
7557,"5",,3,square,,GREROB,kanoa
7558,"5",,3,square,,GREROB,kanoa
7559,"5",,0,square,,STDDED,kanoa
7560,"5",,3,square,,GREROB,kanoa
7561,"5",,3,square,,GREROB,kanoa
7562,"5",,4,square,,DIOSAN,kanoa
7563,"5",,0,square,,STDDED,kanoa
7564,"5",,4,square,,DIOSAN,kanoa
7565,"5",,4,square,,DIOSAN,kanoa
7566,"5",,4,square,,DIOSAN,kanoa
7567,"5",,1,square,,OTHERS,kanoa
7568,"5",,4,square,,DIOSAN,kanoa
7569,"5",,0,square,,STDDED,kanoa
7570,"5",,0,square,,STDDED,kanoa
7571,"5",,4,square,,DIOSAN,kanoa
7572,"5",,4,square,,DIOSAN,kanoa
7573,"5",,4,square,,DIOSAN,kanoa
7574,"5",,3,square,,GREROB,kanoa
7575,"5",,2,square,,METPOL,kanoa
7576,"5",,2,square,,METPOL,kanoa
7577,"5",,2,square,,METPOL,kanoa
7578,"5",,3,square,,GREROB,kanoa
7579,"5",,3,square,,GREROB,kanoa
7580,"5",,1,square,,PLASAN,kanoa
7581,"5",,4,square,,DIOSAN,kanoa
7582,"5",,4,square,,DIOSAN,kanoa
7583,"5",,1,square,,PLASAN,kanoa
7584,"5",,1,square,,PLASAN,kanoa
7585,"5",,1,square,,PLASAN,kanoa
7586,"5",,4,square,,DIOSAN,kanoa
7587,"5",,4,square,,DIOSAN,kanoa
7588,"5",,3,square,,GREROB,kanoa
7589,"5",,4,square,,DIOSAN,kanoa
7590,"5",,4,square,,DIOSAN,kanoa
7591,"5",,4,square,,DIOSAN,kanoa
7592,"5",,3,square,,GREROB,kanoa
7593,"5",,3,square,,GREROB,kanoa
7594,"5",,3,square,,GREROB,kanoa
7595,"5",,0,square,,STDDED,kanoa
7596,"5",,4,square,,DIOSAN,kanoa
7597,"5",,0,square,,STDDED,kanoa
7598,"5",,4,square,,DIOSAN,kanoa
7599,"5",,4,square,,DIOSAN,kanoa
7600,"5",,4,square,,DIOSAN,kanoa
7601,"5",,0,square,,UNSURE,kanoa
7602,"5",,3,square,,GREROB,kanoa
7603,"5",,4,square,,DIOSAN,kanoa
7604,"5",,3,square,,GREROB,kanoa
7605,"5",,3,square,,GREROB,kanoa
7606,"5",,3,square,,GREROB,kanoa
7607,"5",,3,square,,GREROB,kanoa
7608,"5",,4,square,,DIOSAN,kanoa
7609,"5",,4,square,,DIOSAN,kanoa
7610,"5",,3,square,,GREROB,kanoa
7611,"5",,3,square,,GREROB,kanoa
7612,"5",,3,square,,GREROB,kanoa
7613,"5",,0,square,,STDDED,kanoa
7614,"5",,4,square,,DIOSAN,kanoa
7615,"5",,4,square,,DIOSAN,kanoa
7616,"5",,4,square,,DIOSAN,kanoa
7617,"5",,4,square,,DIOSAN,kanoa
7618,"5",,0,square,,STDDED,kanoa
7619,"5",,4,square,,DIOSAN,kanoa
7620,"5",,4,square,,DIOSAN,kanoa
7621,"5",,4,square,,DIOSAN,kanoa
7622,"5",,4,square,,DIOSAN,kanoa
7623,"5",,3,square,,GREROB,kanoa
7624,"5",,0,square,,FLNDED,kanoa
7625,"5",,0,square,,STDDED,kanoa
7626,"5",,0,square,,STDDED,kanoa
7627,"5",,4,square,,DIOSAN,kanoa
7628,"5",,4,square,,DIOSAN,kanoa
7629,"5",,4,square,,DIOSAN,kanoa
7630,"5",,4,square,,DIOSAN,kanoa
7631,"5",,4,square,,DIOSAN,kanoa
7632,"5",,0,square,,UNPRED,kanoa
7633,"5",,3,square,,GREROB,kanoa
7634,"5",,3,square,,GREROB,kanoa
7635,"5",,3,square,,GREROB,kanoa
7636,"5",,3,square,,GREROB,kanoa
7637,"5",,3,square,,GREROB,kanoa
7638,"5",,3,square,,GREROB,kanoa
7639,"5",,3,square,,GREROB,kanoa
7640,"5",,3,square,,GREROB,kanoa
7641,"5",,3,square,,GREROB,kanoa
7642,"5",,3,square,,GREROB,kanoa
7643,"5",,3,square,,GREROB,kanoa
7644,"5",,4,square,,DIOSAN,kanoa
7645,"5",,3,square,,GREROB,kanoa
7646,"5",,3,square,,GREROB,kanoa
7647,"5",,3,square,,GREROB,kanoa
7648,"5",,3,square,,GREROB,kanoa
7649,"5",,3,square,,GREROB,kanoa
7650,"5",,4,square,,DIOSAN,kanoa
7651,"5",,0,square,,FLNDED,kanoa
7652,"5",,3,square,,GREROB,kanoa
7653,"5",,3,square,,GREROB,kanoa
7654,"5",,3,square,,GREROB,kanoa
7655,"5",,2,square,,METPOL,kanoa
7656,"5",,3,square,,GREROB,kanoa
7657,"5",,0,square,,UNPRED,kanoa
7658,"5",,4,square,,DIOSAN,kanoa
7659,"4",,2,square,,METPOL,kanoa
7660,"4",,2,square,,METPOL,kanoa
7661,"5",,0,square,,FLNDED,kanoa
7662,"5",,0,square,,FLNDED,kanoa
7663,"5",,2,square,,METPOL,kanoa
7664,"5",,0,square,,STDDED,kanoa
7665,"5",,3,square,,GREROB,kanoa
7666,"5",,3,square,,GREROB,kanoa
7667,"5",,3,square,,GREROB,kanoa
7668,"5",,3,square,,GREROB,kanoa
7669,"5",,0,square,,STDDED,kanoa
7670,"5",,4,square,,DIOSAN,kanoa
7671,"5",,2,square,,METPOL,kanoa
7672,"5",,3,square,,GREROB,kanoa
7673,"5",,3,square,,GREROB,kanoa
7674,"5",,3,square,,GREROB,kanoa
7675,"5",,4,square,,DIOSAN,kanoa
7676,"5",,4,square,,DIOSAN,kanoa
7677,"5",,0,square,,STDDED,kanoa
7678,"5",,3,square,,GREROB,kanoa
7679,"5",,2,square,,METPOL,kanoa
7680,"5",,4,square,,DIOSAN,kanoa
7681,"5",,0,square,,UNPRED,kanoa
7682,"5",,0,square,,UNPRED,kanoa
7683,"4",,2,square,,METPOL,kanoa
7684,"5",,3,square,,GREROB,kanoa
7685,"5",,3,square,,GREROB,kanoa
7686,"5",,3,square,,GREROB,kanoa
7687,"5",,3,square,,GREROB,kanoa
7688,"5",,3,square,,GREROB,kanoa
7689,"5",,3,square,,GREROB,kanoa
7690,"5",,3,square,,GREROB,kanoa
7691,"5",,0,square,,STDDED,kanoa
7692,"5",,3,square,,GREROB,kanoa
7693,"5",,3,square,,GREROB,kanoa
7694,"5",,3,square,,GREROB,kanoa
7695,"5",,3,square,,GREROB,kanoa
7696,"5",,3,square,,GREROB,kanoa
7697,"5",,3,square,,GREROB,kanoa
7698,"5",,4,square,,DIOSAN,kanoa
7699,"5",,3,square,,GREROB,kanoa
7700,"5",,2,square,,METPOL,kanoa
7701,"5",,3,square,,GREROB,kanoa
7702,"5",,0,square,,UNPRED,kanoa
7703,"5",,4,square,,DIOSAN,kanoa
7704,"5",,3,square,,GREROB,kanoa
7705,"5",,3,square,,GREROB,kanoa
7706,"5",,0,square,,UNPRED,kanoa
7707,"5",,4,square,,DIOSAN,kanoa
7708,"5",,4,square,,DIOSAN,kanoa
7709,"5",,4,square,,DIOSAN,kanoa
7710,"5",,4,square,,DIOSAN,kanoa
7711,"5",,4,square,,DIOSAN,kanoa
7712,"5",,3,square,,GREROB,kanoa
7713,"5",,4,square,,DIOSAN,kanoa
7714,"5",,3,square,,GREROB,kanoa
7715,"5",,3,square,,GREROB,kanoa
7716,"4",,3,square,,GREROB,kanoa
7717,"5",,4,square,,DIOSAN,kanoa
7718,"3",,4,square,,DIOSAN,kanoa
7719,"5",,4,square,,DIOSAN,kanoa
7720,"5",,4,square,,DIOSAN,kanoa
7721,"5",,3,square,,GREROB,kanoa
7722,"5",,4,square,,DIOSAN,kanoa
7723,"5",,4,square,,DIOSAN,kanoa
7724,"5",,3,square,,GREROB,kanoa
7725,"5",,3,square,,GREROB,kanoa
7726,"5",,4,square,,DIOSAN,kanoa
7727,"5",,4,square,,DIOSAN,kanoa
7728,"5",,4,square,,DIOSAN,kanoa
7729,"5",,4,square,,DIOSAN,kanoa
7730,"5",,3,square,,GREROB,kanoa
7731,"5",,3,square,,GREROB,kanoa
7732,"5",,4,square,,DIOSAN,kanoa
7733,"5",,4,square,,DIOSAN,kanoa
7734,"5",,0,square,,FLNDED,kanoa
7735,"5",,3,square,,GREROB,kanoa
7736,"5",,3,square,,GREROB,kanoa
7737,"5",,3,square,,GREROB,kanoa
7738,"5",,4,square,,DIOSAN,kanoa
7739,"5",,4,square,,DIOSAN,kanoa
7740,"4",,4,square,,DIOSAN,kanoa
7741,"5",,4,square,,DIOSAN,kanoa
7742,"5",,4,square,,DIOSAN,kanoa
7743,"5",,4,square,,DIOSAN,kanoa
7744,"5",,4,square,,DIOSAN,kanoa
7745,"5",,3,square,,GREROB,kanoa
7746,"4",,4,square,,DIOSAN,kanoa
7747,"5",,4,square,,DIOSAN,kanoa
7748,"5",,4,square,,DIOSAN,kanoa
7749,"5",,4,square,,DIOSAN,kanoa
7750,"5",,4,square,,DIOSAN,kanoa
7751,"5",,4,square,,DIOSAN,kanoa
7752,"5",,4,square,,DIOSAN,kanoa
7753,"5",,3,square,,GREROB,kanoa
7754,"5",,3,square,,GREROB,kanoa
7755,"5",,1,square,,JACMIM,kanoa
7756,"5",,4,square,,DIOSAN,kanoa
7757,"4",,4,square,,DIOSAN,kanoa
7758,"5",,3,square,,GREROB,kanoa
7759,"5",,3,square,,GREROB,kanoa
7760,"5",,4,square,,DIOSAN,kanoa
7761,"5",,4,square,,DIOSAN,kanoa
7762,"4",,4,square,,DIOSAN,kanoa
7763,"5",,3,square,,GREROB,kanoa
7764,"5",,3,square,,GREROB,kanoa
7765,"5",,3,square,,GREROB,kanoa
7766,"5",,3,square,,GREROB,kanoa
7767,"5",,4,square,,DIOSAN,kanoa
7768,"5",,0,square,,FLNDED,kanoa
7769,"5",,4,square,,DIOSAN,kanoa
7770,"5",,4,square,,DIOSAN,kanoa
7771,"5",,4,square,,DIOSAN,kanoa
7772,"5",,4,square,,DIOSAN,kanoa
7773,"5",,4,square,,DIOSAN,kanoa
7774,"5",,4,square,,DIOSAN,kanoa
7775,"5",,4,square,,DIOSAN,kanoa
7776,"5",,1,square,,JACMIM,kanoa
7777,"5",,3,square,,GREROB,kanoa
7778,"5",,3,square,,GREROB,kanoa
7779,"5",,3,square,,GREROB,kanoa
7780,"5",,3,square,,GREROB,kanoa
7781,"5",,3,square,,GREROB,kanoa
7782,"5",,3,square,,GREROB,kanoa
7783,"5",,4,square,,DIOSAN,kanoa
7784,"5",,0,square,,FLNDED,kanoa
7785,"5",,4,square,,DIOSAN,kanoa
7786,"5",,4,square,,DIOSAN,kanoa
7787,"5",,3,square,,GREROB,kanoa
7788,"5",,3,square,,GREROB,kanoa
7789,"5",,3,square,,GREROB,kanoa
7790,"5",,3,square,,GREROB,kanoa
7791,"5",,4,square,,DIOSAN,kanoa
7792,"5",,4,square,,DIOSAN,kanoa
7793,"5",,4,square,,DIOSAN,kanoa
7794,"5",,4,square,,DIOSAN,kanoa
7795,"5",,3,square,,GREROB,kanoa
7796,"5",,3,square,,GREROB,kanoa
7797,"5",,3,square,,GREROB,kanoa
7798,"5",,3,square,,GREROB,kanoa
7799,"5",,0,square,,STDDED,kanoa
7800,"5",,4,square,,DIOSAN,kanoa
7801,"5",,3,square,,GREROB,kanoa
7802,"5",,2,square,,METPOL,kanoa
7803,"5",,4,square,,DIOSAN,kanoa
7804,"5",,4,square,,DIOSAN,kanoa
7805,"5",,3,square,,GREROB,kanoa
7806,"5",,3,square,,GREROB,kanoa
7807,"5",,3,square,,GREROB,kanoa
7808,"5",,3,square,,GREROB,kanoa
7809,"5",,3,square,,GREROB,kanoa
7810,"5",,4,square,,DIOSAN,kanoa
7811,"5",,4,square,,DIOSAN,kanoa
7812,"5",,4,square,,DIOSAN,kanoa
7813,"5",,4,square,,DIOSAN,kanoa
7814,"5",,3,square,,GREROB,kanoa
7815,"5",,3,square,,GREROB,kanoa
7816,"5",,4,square,,DIOSAN,kanoa
7817,"5",,4,square,,DIOSAN,kanoa
7818,"5",,4,square,,DIOSAN,kanoa
7819,"5",,3,square,,GREROB,kanoa
7820,"5",,4,square,,DIOSAN,kanoa
7821,"5",,4,square,,DIOSAN,kanoa
7822,"5",,4,square,,DIOSAN,kanoa
7823,"5",,3,square,,GREROB,kanoa
